date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:24:02	36080/36080	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20Jan%202025%2009:23:58%20GMT	https://mapus.io/wp-json/wp/v2/pages/1276	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-json/wp/v2/pages/1276.json	(from https://mapus.io/solutions/solutions-for-private-enterprise/)
16:24:03	2082/2082	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20Jan%202025%2009:23:59%20GMT	https://mapus.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmapus.io%2Fsolutions%2Fsolutions-for-private-enterprise%2F	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-json/oembed/1.0/embed15c9.json	(from https://mapus.io/solutions/solutions-for-private-enterprise/)
16:24:04	2226/2226	---MC-	200	added ('OK')	text/xml	date:Wed,%2015%20Jan%202025%2009:24:00%20GMT	https://mapus.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmapus.io%2Fsolutions%2Fsolutions-for-private-enterprise%2F&format=xml	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-json/oembed/1.0/embed9362	(from https://mapus.io/solutions/solutions-for-private-enterprise/)
16:24:04	1646519/1646519	---M--	200	added ('OK')	image/png	etag:%22191fb7-5bd06bb1460a9%22	https://mapus.io/wp-content/uploads/2021/03/Skaermbillede-2021-03-08-kl.-14.51.13-1024x822.png	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/2021/03/Skaermbillede-2021-03-08-kl.-14.51.13-1024x822.png	(from https://mapus.io/solutions/solutions-public-administration-service/)
16:24:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Jan%202025%2009:24:00%20GMT	https://mapus.io/?p=1276	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/index6c09.html	(from https://mapus.io/solutions/solutions-for-private-enterprise/)
16:24:05	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-62a6cf901c4a5%22	https://mapus.io/wp-content/uploads/essential-addons-elementor/eael-1276.js?ver=1687266441	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/essential-addons-elementor/eael-12767fb7.js	(from https://mapus.io/solutions/solutions-for-private-enterprise/)
16:24:06	172965/172965	---M--	200	added ('OK')	image/png	etag:%222a3a5-5c19482880e3b%22	https://mapus.io/wp-content/uploads/elementor/thumbs/Skaermbillede-2021-03-11-kl.-11.57.52-p4232alda861k4yyxnirfnnrt62qj49u9gittp6mqo.png	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/elementor/thumbs/Skaermbillede-2021-03-11-kl.-11.57.52-p4232alda861k4yyxnirfnnrt62qj49u9gittp6mqo.png	(from https://mapus.io/solutions/solutions-for-private-enterprise/)
16:24:06	114706/114706	---M--	200	added ('OK')	text/css	etag:%221c012-626d53ea0f5ef%22	https://mapus.io/wp-includes/css/dist/block-library/style.min.css?ver=d77f339438843510e0be7345e45d9445	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-includes/css/dist/block-library/style.minb1cc.css	(from https://mapus.io/pricing/)
16:24:07	18238/18238	---M--	200	added ('OK')	text/css	etag:%22473e-626e4d24529d6%22	https://mapus.io/wp-content/uploads/eb-style/frontend/frontend-9613.min.css?ver=1731614082	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/eb-style/frontend/frontend-9613.min7bf4.css	(from https://mapus.io/pricing/)
16:24:07	17756/17756	---M--	200	added ('OK')	text/css	etag:%22455c-62869fa3b82de%22	https://mapus.io/wp-content/uploads/eb-style/eb-style-9613.min.css?ver=8a928d3480	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/eb-style/eb-style-9613.mind420.css	(from https://mapus.io/pricing/)
16:24:07	9348/9348	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20Jan%202025%2009:24:04%20GMT	https://mapus.io/wp-json/wp/v2/pages/9613	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-json/wp/v2/pages/9613.json	(from https://mapus.io/pricing/)
16:24:09	1935/1935	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20Jan%202025%2009:24:04%20GMT	https://mapus.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmapus.io%2Fpricing%2F	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-json/oembed/1.0/embed85df.json	(from https://mapus.io/pricing/)
16:24:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Jan%202025%2009:24:05%20GMT	https://mapus.io/?p=9613	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/indexb206.html	(from https://mapus.io/pricing/)
16:24:10	2081/2081	---MC-	200	added ('OK')	text/xml	date:Wed,%2015%20Jan%202025%2009:24:06%20GMT	https://mapus.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmapus.io%2Fpricing%2F&format=xml	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-json/oembed/1.0/embed0348	(from https://mapus.io/pricing/)
16:24:11	71091/71091	---M--	200	added ('OK')	text/css	etag:%22115b3-62b8252bedc26%22	https://mapus.io/wp-content/plugins/essential-blocks/assets/css/animate.min.css?ver=5.2.2	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/plugins/essential-blocks/assets/css/animate.minbb49.css	(from https://mapus.io/pricing/)
16:24:12	1316/1316	---M--	200	added ('OK')	text/javascript	etag:%22524-62b8252bf32a4%22	https://mapus.io/wp-content/plugins/essential-blocks/assets/js/eb-animation-load.js?ver=a8d9f1b17ed66e8006aa	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/plugins/essential-blocks/assets/js/eb-animation-load7063.js	(from https://mapus.io/pricing/)
16:24:12	1293789/1293789	---M--	200	added ('OK')	image/png	etag:%2213bddd-5bd068376f720%22	https://mapus.io/wp-content/uploads/2021/03/Skaermbillede-2021-03-08-kl.-14.35.47-1024x742.png	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/2021/03/Skaermbillede-2021-03-08-kl.-14.35.47-1024x742.png	(from https://mapus.io/solutions/solutions-for-private-enterprise/)
16:24:13	15993/15993	---M--	200	added ('OK')	text/css	etag:%223e79-62a6cf936fdef%22	https://mapus.io/wp-content/uploads/essential-addons-elementor/eael-437.css?ver=1696844445	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/essential-addons-elementor/eael-437ad17.css	(from https://mapus.io/knowledge-base/)
16:24:13	4827/4827	---M--	200	added ('OK')	text/css	etag:%2212db-62b27c9821c03%22	https://mapus.io/wp-content/plugins/elementor-pro/assets/css/widget-search-form.min.css?ver=3.26.3	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/plugins/elementor-pro/assets/css/widget-search-form.min7ac2.css	(from https://mapus.io/knowledge-base/)
16:24:13	102641/102641	---M--	200	added ('OK')	text/css	etag:%22190f1-62b8252bee31d%22	https://mapus.io/wp-content/plugins/essential-blocks/assets/fontawesome/css/all.min.css?ver=5.2.2	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/plugins/essential-blocks/assets/fontawesome/css/all.minbb49.css	(from https://mapus.io/pricing/)
16:24:13	24242/24242	---M--	200	added ('OK')	text/css	etag:%225eb2-629ab03c6b5c6%22	https://mapus.io/wp-content/uploads/elementor/css/post-437.css?ver=1734664339	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/elementor/css/post-437fe05.css	(from https://mapus.io/knowledge-base/)
16:24:14	36132/36132	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20Jan%202025%2009:24:10%20GMT	https://mapus.io/wp-json/wp/v2/pages/437	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-json/wp/v2/pages/437.json	(from https://mapus.io/knowledge-base/)
16:24:15	1970/1970	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20Jan%202025%2009:24:11%20GMT	https://mapus.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmapus.io%2Fknowledge-base%2F	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-json/oembed/1.0/embed4782.json	(from https://mapus.io/knowledge-base/)
16:24:16	2116/2116	---MC-	200	added ('OK')	text/xml	date:Wed,%2015%20Jan%202025%2009:24:12%20GMT	https://mapus.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmapus.io%2Fknowledge-base%2F&format=xml	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-json/oembed/1.0/embed18f5	(from https://mapus.io/knowledge-base/)
16:24:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Jan%202025%2009:24:12%20GMT	https://mapus.io/?p=437	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/index14c7.html	(from https://mapus.io/knowledge-base/)
16:24:16	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-62a6cf936fe53%22	https://mapus.io/wp-content/uploads/essential-addons-elementor/eael-437.js?ver=1696844445	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/essential-addons-elementor/eael-437ad17.js	(from https://mapus.io/knowledge-base/)
16:24:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Jan%202025%2009:24:13%20GMT	https://mapus.io/help/getting-started/	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/help/getting-started/index.html	(from https://mapus.io/knowledge-base/)
16:24:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Jan%202025%2009:24:13%20GMT	https://mapus.io/help/survey-building/	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/help/survey-building/index.html	(from https://mapus.io/knowledge-base/)
16:24:18	52841/52841	---M--	200	added ('OK')	text/css	etag:%22ce69-62a6cf9240ad1%22	https://mapus.io/wp-content/uploads/essential-addons-elementor/eael-1327.css?ver=1687422127	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/essential-addons-elementor/eael-13274a1f.css	(from https://mapus.io/knowledge-base/getting-started-digital-transformation/)
16:24:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Jan%202025%2009:24:14%20GMT	https://mapus.io/help/advanced-functions/	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/help/advanced-functions/index.html	(from https://mapus.io/knowledge-base/)
16:24:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Jan%202025%2009:24:14%20GMT	https://mapus.io/help/tutorials/	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/help/tutorials/index.html	(from https://mapus.io/knowledge-base/)
16:24:19	15298/15298	---M--	200	added ('OK')	text/css	etag:%223bc2-629ab03656f5d%22	https://mapus.io/wp-content/uploads/elementor/css/post-1327.css?ver=1734664333	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/elementor/css/post-13274d5d.css	(from https://mapus.io/knowledge-base/getting-started-digital-transformation/)
16:24:21	103187/103187	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202025%2009:24:15%20GMT	https://mapus.io/knowledge-base/getting-started-digital-transformation/admin-guide/	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/knowledge-base/getting-started-digital-transformation/admin-guide/index.html	(from https://mapus.io/knowledge-base/)
16:24:21	98638/98638	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202025%2009:24:15%20GMT	https://mapus.io/knowledge-base/getting-started-digital-transformation/result-guide/	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/knowledge-base/getting-started-digital-transformation/result-guide/index.html	(from https://mapus.io/knowledge-base/)
16:24:21	94876/94876	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202025%2009:24:16%20GMT	https://mapus.io/knowledge-base/survey-building/idea-integration-guide/	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/knowledge-base/survey-building/idea-integration-guide/index.html	(from https://mapus.io/knowledge-base/)
16:24:24	1246421/1246421	---M--	200	added ('OK')	image/png	etag:%221304d5-5bd1b9f398a1f%22	https://mapus.io/wp-content/uploads/2021/03/Skaermbillede-2021-03-09-kl.-15.44.10-1024x770.png	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/2021/03/Skaermbillede-2021-03-09-kl.-15.44.10-1024x770.png	(from https://mapus.io/knowledge-base/)
16:24:24	32910/32910	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20Jan%202025%2009:24:18%20GMT	https://mapus.io/wp-json/wp/v2/pages/1327	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-json/wp/v2/pages/1327.json	(from https://mapus.io/knowledge-base/getting-started-digital-transformation/)
16:24:25	76966/76966	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202025%2009:24:18%20GMT	https://mapus.io/knowledge-base/advanced-functions/coloring-questions/	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/knowledge-base/advanced-functions/coloring-questions/index.html	(from https://mapus.io/knowledge-base/)
16:24:25	94343/94343	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202025%2009:24:19%20GMT	https://mapus.io/knowledge-base/survey-building/survey-building-101/	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/knowledge-base/survey-building/survey-building-101/index.html	(from https://mapus.io/knowledge-base/)
16:24:26	2137/2137	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20Jan%202025%2009:24:22%20GMT	https://mapus.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmapus.io%2Fknowledge-base%2Fgetting-started-digital-transformation%2F	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-json/oembed/1.0/embed351f.json	(from https://mapus.io/knowledge-base/getting-started-digital-transformation/)
16:24:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Jan%202025%2009:24:22%20GMT	https://mapus.io/?p=1327	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/index164e.html	(from https://mapus.io/knowledge-base/getting-started-digital-transformation/)
16:24:27	83073/83073	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202025%2009:24:22%20GMT	https://mapus.io/knowledge-base/advanced-functions/question-building-guide/	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/knowledge-base/advanced-functions/question-building-guide/index.html	(from https://mapus.io/knowledge-base/)
16:24:28	2281/2281	---MC-	200	added ('OK')	text/xml	date:Wed,%2015%20Jan%202025%2009:24:24%20GMT	https://mapus.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmapus.io%2Fknowledge-base%2Fgetting-started-digital-transformation%2F&format=xml	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-json/oembed/1.0/embed912c	(from https://mapus.io/knowledge-base/getting-started-digital-transformation/)
16:24:29	60460/60460	---M--	200	added ('OK')	image/png	etag:%22ec2c-5bd173308489b%22	https://mapus.io/wp-content/uploads/2021/03/Skaermbillede-2021-03-09-kl.-10.29.56.png	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/2021/03/Skaermbillede-2021-03-09-kl.-10.29.56.png	(from https://mapus.io/knowledge-base/getting-started-digital-transformation/)
16:24:30	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-62a6cf9240b43%22	https://mapus.io/wp-content/uploads/essential-addons-elementor/eael-1327.js?ver=1687422127	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/essential-addons-elementor/eael-13274a1f.js	(from https://mapus.io/knowledge-base/getting-started-digital-transformation/)
16:24:30	153489/153489	---M--	200	added ('OK')	image/png	etag:%2225791-5c191e64c462e%22	https://mapus.io/wp-content/uploads/elementor/thumbs/Skaermbillede-2021-03-18-kl.-19.38.23-p4etruijsb7brranaw0cxjozhf40amp5dngckgf7og.png	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/elementor/thumbs/Skaermbillede-2021-03-18-kl.-19.38.23-p4etruijsb7brranaw0cxjozhf40amp5dngckgf7og.png	(from https://mapus.io/knowledge-base/getting-started-digital-transformation/)
16:24:31	156659/156659	---M--	200	added ('OK')	image/png	etag:%22263f3-5d9b43f180d1b%22	https://mapus.io/wp-content/uploads/2022/03/MapUs-report-overview.png	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/2022/03/MapUs-report-overview.png	(from https://mapus.io/knowledge-base/getting-started-digital-transformation/)
16:24:31	15774/15774	---M--	200	added ('OK')	text/css	etag:%223d9e-629ab03548ca8%22	https://mapus.io/wp-content/uploads/elementor/css/post-2161.css?ver=1734664332	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/elementor/css/post-2161c71a.css	(from https://mapus.io/knowledge-base/survey-building/)
16:24:31	52841/52841	---M--	200	added ('OK')	text/css	etag:%22ce69-62a6a3bc9bb67%22	https://mapus.io/wp-content/uploads/essential-addons-elementor/eael-2161.css?ver=1687442815	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/essential-addons-elementor/eael-21619e95.css	(from https://mapus.io/knowledge-base/survey-building/)
16:24:33	29012/29012	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20Jan%202025%2009:24:29%20GMT	https://mapus.io/wp-json/wp/v2/pages/2161	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-json/wp/v2/pages/2161.json	(from https://mapus.io/knowledge-base/survey-building/)
16:24:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Jan%202025%2009:24:31%20GMT	https://mapus.io/?p=2161	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/index83ee.html	(from https://mapus.io/knowledge-base/survey-building/)
16:24:35	2007/2007	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20Jan%202025%2009:24:31%20GMT	https://mapus.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmapus.io%2Fknowledge-base%2Fsurvey-building%2F	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-json/oembed/1.0/embedb0b0.json	(from https://mapus.io/knowledge-base/survey-building/)
16:24:36	2151/2151	---MC-	200	added ('OK')	text/xml	date:Wed,%2015%20Jan%202025%2009:24:32%20GMT	https://mapus.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmapus.io%2Fknowledge-base%2Fsurvey-building%2F&format=xml	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-json/oembed/1.0/embed35b5	(from https://mapus.io/knowledge-base/survey-building/)
16:24:36	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-62a6a3bc9bbd8%22	https://mapus.io/wp-content/uploads/essential-addons-elementor/eael-2161.js?ver=1687442815	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/essential-addons-elementor/eael-21619e95.js	(from https://mapus.io/knowledge-base/survey-building/)
16:24:37	7431/7431	---M--	200	added ('OK')	text/css	etag:%221d07-62a72c360a5c3%22	https://mapus.io/wp-content/uploads/essential-addons-elementor/eael-1330.css?ver=1656923041	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/essential-addons-elementor/eael-1330d0a2.css	(from https://mapus.io/knowledge-base/advanced-functions/)
16:24:37	5492/5492	---M--	200	added ('OK')	text/css	etag:%221574-629ab03769559%22	https://mapus.io/wp-content/uploads/elementor/css/post-1330.css?ver=1734664334	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/elementor/css/post-1330c5f8.css	(from https://mapus.io/knowledge-base/advanced-functions/)
16:24:39	94286/94286	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202025%2009:24:33%20GMT	https://mapus.io/survey-building-101/	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/survey-building-101/index.html	(from https://mapus.io/knowledge-base/survey-building/)
16:24:39	17545/17545	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20Jan%202025%2009:24:34%20GMT	https://mapus.io/wp-json/wp/v2/pages/1330	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-json/wp/v2/pages/1330.json	(from https://mapus.io/knowledge-base/advanced-functions/)
16:24:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Jan%202025%2009:24:36%20GMT	https://mapus.io/?p=1330	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/index86d6.html	(from https://mapus.io/knowledge-base/advanced-functions/)
16:24:40	2022/2022	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20Jan%202025%2009:24:36%20GMT	https://mapus.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmapus.io%2Fknowledge-base%2Fadvanced-functions%2F	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-json/oembed/1.0/embeda591.json	(from https://mapus.io/knowledge-base/advanced-functions/)
16:24:41	2166/2166	---MC-	200	added ('OK')	text/xml	date:Wed,%2015%20Jan%202025%2009:24:37%20GMT	https://mapus.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmapus.io%2Fknowledge-base%2Fadvanced-functions%2F&format=xml	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-json/oembed/1.0/embed855d	(from https://mapus.io/knowledge-base/advanced-functions/)
16:24:42	25742/25742	---M--	200	added ('OK')	image/jpeg	etag:%22648e-5c1933ca1397f%22	https://mapus.io/wp-content/uploads/elementor/thumbs/pexels-negative-space-34600-scaled-p6pqi433j6i1mog4vs75yqnd77z71etttlq0v0bcmw.jpg	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/elementor/thumbs/pexels-negative-space-34600-scaled-p6pqi433j6i1mog4vs75yqnd77z71etttlq0v0bcmw.jpg	(from https://mapus.io/knowledge-base/advanced-functions/)
16:24:42	47740/47740	---M--	200	added ('OK')	image/png	etag:%22ba7c-5c1932f17401e%22	https://mapus.io/wp-content/uploads/elementor/thumbs/Skaermbillede-2021-05-05-kl.-13.05.32-p6ptxja4hbwpslj90yf7p5ejwm4dyxbxvvbk53evnc.png	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/elementor/thumbs/Skaermbillede-2021-05-05-kl.-13.05.32-p6ptxja4hbwpslj90yf7p5ejwm4dyxbxvvbk53evnc.png	(from https://mapus.io/knowledge-base/advanced-functions/)
16:24:42	46673/46673	---M--	200	added ('OK')	image/png	etag:%22b651-5c1925ac5ce85%22	https://mapus.io/wp-content/uploads/elementor/thumbs/Skaermbillede-2021-05-05-kl.-12.06.14-p6prci762mk2pynz98rhf4j7cqnl5d0bfewj87clh4.png	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/elementor/thumbs/Skaermbillede-2021-05-05-kl.-12.06.14-p6prci762mk2pynz98rhf4j7cqnl5d0bfewj87clh4.png	(from https://mapus.io/knowledge-base/advanced-functions/)
16:24:43	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-62a72c360a638%22	https://mapus.io/wp-content/uploads/essential-addons-elementor/eael-1330.js?ver=1656923041	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/essential-addons-elementor/eael-1330d0a2.js	(from https://mapus.io/knowledge-base/advanced-functions/)
16:24:44	67642/67642	---M--	200	added ('OK')	image/png	etag:%221083a-5c1922b1d597d%22	https://mapus.io/wp-content/uploads/elementor/thumbs/cropped-digitale_kompetencehjul_medium-oxyx380djvr539rx1m14zwj3m6rqzb5q2674pad67s.png	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/elementor/thumbs/cropped-digitale_kompetencehjul_medium-oxyx380djvr539rx1m14zwj3m6rqzb5q2674pad67s.png	(from https://mapus.io/knowledge-base/advanced-functions/)
16:24:44	7431/7431	---M--	200	added ('OK')	text/css	etag:%221d07-62a6cf90eac61%22	https://mapus.io/wp-content/uploads/essential-addons-elementor/eael-4273.css?ver=1655366721	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/essential-addons-elementor/eael-4273cf33.css	(from https://mapus.io/knowledge-base/cases/)
16:24:44	12164/12164	---M--	200	added ('OK')	text/css	etag:%222f84-629ab039709d0%22	https://mapus.io/wp-content/uploads/elementor/css/post-4273.css?ver=1734664336	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/elementor/css/post-427375ee.css	(from https://mapus.io/knowledge-base/cases/)
16:24:46	50344/50344	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20Jan%202025%2009:24:41%20GMT	https://mapus.io/wp-json/wp/v2/pages/4273	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-json/wp/v2/pages/4273.json	(from https://mapus.io/knowledge-base/cases/)
16:24:46	1975/1975	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20Jan%202025%2009:24:43%20GMT	https://mapus.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmapus.io%2Fknowledge-base%2Fcases%2F	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-json/oembed/1.0/embed7e27.json	(from https://mapus.io/knowledge-base/cases/)
16:24:47	2119/2119	---MC-	200	added ('OK')	text/xml	date:Wed,%2015%20Jan%202025%2009:24:43%20GMT	https://mapus.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmapus.io%2Fknowledge-base%2Fcases%2F&format=xml	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-json/oembed/1.0/embedc819	(from https://mapus.io/knowledge-base/cases/)
16:24:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Jan%202025%2009:24:44%20GMT	https://mapus.io/?p=4273	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/index8155.html	(from https://mapus.io/knowledge-base/cases/)
16:24:48	0/0	---M--	200	added ('OK')	text/javascript	etag:%220-62a6cf90eacc8%22	https://mapus.io/wp-content/uploads/essential-addons-elementor/eael-4273.js?ver=1655366721	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/essential-addons-elementor/eael-4273cf33.js	(from https://mapus.io/knowledge-base/cases/)
16:24:48	7431/7431	---M--	200	added ('OK')	text/css	etag:%221d07-62a72c57f938b%22	https://mapus.io/wp-content/uploads/essential-addons-elementor/eael-2251.css?ver=1655213144	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/uploads/essential-addons-elementor/eael-2251e894.css	(from https://mapus.io/knowledge-base/tutorials/)
16:24:49	1364/1364	---M--	200	added ('OK')	text/css	etag:%22554-62b27c9823be2%22	https://mapus.io/wp-content/plugins/elementor-pro/assets/css/widget-media-carousel.min.css?ver=3.26.3	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/plugins/elementor-pro/assets/css/widget-media-carousel.min7ac2.css	(from https://mapus.io/knowledge-base/tutorials/)
16:24:49	3847/3847	---M--	200	added ('OK')	text/css	etag:%22f07-62b27c9824a70%22	https://mapus.io/wp-content/plugins/elementor-pro/assets/css/widget-carousel-module-base.min.css?ver=3.26.3	C:/Users/NGHIATHE/Documents/Code/Survey/mapus.io/wp-content/plugins/elementor-pro/assets/css/widget-carousel-module-base.min7ac2.css	(from https://mapus.io/knowledge-base/tutorials/)
